radius_mean,texture_mean,perimeter_mean,area_mean,smoothness_mean,compactness_mean,concavity_mean,concave points_mean,symmetry_mean,fractal_dimension_mean,radius_se,texture_se,perimeter_se,area_se,smoothness_se,compactness_se,concavity_se,concave points_se,symmetry_se,fractal_dimension_se,radius_worst,texture_worst,perimeter_worst,area_worst,smoothness_worst,compactness_worst,concavity_worst,concave points_worst,symmetry_worst,fractal_dimension_worst
0.7917630726515502,0.35649087221095327,0.8294231786911271,0.7187085360459973,0.5935610393855206,0.7975736095965104,0.5223951285520975,0.680252519658877,0.4428152492668622,0.6879084967320264,0.4846139324145743,0.24326369966696945,0.43948863636363633,0.6627115439160444,0.14061144839549006,0.38067259004490306,0.3716253956432694,0.535181236673774,0.04931466757719133,0.48591344757478944,0.755719271035285,0.2948807854137448,0.7229114971050454,0.6862022772940388,0.3503530689842478,0.5147157942035497,0.4275512554710896,0.6307311028500621,0.19070667957405618,0.6513228651322864
0.30124942156409096,0.0,0.30093490915505383,0.22954444935869084,0.5463310998529172,0.25886041439476554,0.17124492557510151,0.18806069332151953,0.1622678396871946,0.49632352941176494,0.1085520105720219,0.023312140478353005,0.10482954545454543,0.11057010494469136,0.5402211621856028,0.18066303620903792,0.20461738968534723,0.28486140724946696,0.1463831032632555,0.2541803244678644,0.25552539744086855,0.0,0.22608216156603245,0.19178388033043092,0.6773492667028789,0.2566277241069423,0.24118866620594334,0.28519206939281294,0.14859632139399803,0.46848784684878475
0.5279962980101806,0.18559837728194722,0.5394249426706651,0.4455255786525137,0.4155907828076484,0.4096237731733915,0.27415426251691477,0.28220179421862884,0.37732160312805463,0.3901143790849675,0.39871625448367,0.15097386214552425,0.45142045454545465,0.43438593173867823,0.39765828274067655,0.6073373459443967,0.5840625581828338,0.5698294243070363,0.37905468025949945,0.72553006099332,0.5065917022101588,0.15357643758765777,0.47945960849186653,0.42040634070104926,0.414448669201521,0.5237025387553358,0.4075097903708823,0.5211276332094177,0.37802516940948716,0.587653258765326
0.4007403979639058,0.3732251521298174,0.38789910037043585,0.3230134158926728,0.2140872691616278,0.11532170119956378,0.05619756427604872,0.1286964226381659,0.4457478005865103,0.2230392156862746,0.449499716820842,0.15753355535371885,0.4170454545454546,0.45447669471494756,0.407307025151778,0.11318907041177032,0.11076149692794639,0.3356076759061834,0.6156285059265403,0.3678685531720675,0.41837921675067846,0.27068723702664793,0.36324786324786307,0.3352310783657066,0.19913090711569792,0.0854864075488654,0.07016816401750749,0.2640644361833953,0.4588576960309778,0.280490428049043
0.7825080981027305,0.4761663286004057,0.799435526547892,0.7156125608137991,0.44794901127635245,0.5374182115594329,0.401894451962111,0.533724664968435,0.6490713587487782,0.27246732026143805,0.32546724561072304,0.2965990513674437,0.4017045454545455,0.42705871230027426,0.27168256721595846,0.4513709754466418,0.28598026438279656,0.6327292110874201,0.2771084337349397,0.39836521306169875,0.7062815044590928,0.4968443197755961,0.7146401985111661,0.6336235766912257,0.5437262357414447,0.7545495394293417,0.4155724487445289,0.922552664188352,0.5706679574056148,0.6347601634760165
0.4632114761684406,0.27890466531440167,0.46392661845122596,0.37741412354415443,0.3958163098545515,0.3139994547437295,0.13491204330175915,0.1873961679034223,0.4134897360703813,0.3856209150326797,0.26845384179724374,0.22560298718336866,0.3414772727272728,0.2885506287227002,0.27937987857762364,0.28489538549727716,0.19568050642338486,0.2740938166311301,0.18491780888737136,0.24277000954317252,0.46393951143854195,0.3281907433380084,0.46663909567135353,0.3805536950212101,0.4818033677349265,0.44506852392720736,0.26883206634416035,0.3442379182156134,0.42497579864472423,0.5248440524844051
0.3394261915779734,0.35040567951318463,0.330922561298289,0.2641898864809082,0.3105082529825134,0.1292257360959651,0.09262516914749663,0.15173330379887032,0.2893450635386121,0.3933823529411766,0.04946195959977345,0.30623675446563725,0.05994318181818181,0.06859222842015697,0.3314180398959237,0.09580108913728863,0.1749767268665053,0.32990405117270794,0.5146578215696795,0.3074976142068795,0.2632803412175261,0.28997194950911637,0.2355941549489935,0.19970975664210766,0.2362846279196089,0.07826892833071218,0.10550564386086156,0.2505576208178439,0.29041626331074544,0.33598623359862345
0.5453493752892181,0.3356997971602433,0.5436584935614747,0.46365914786967416,0.2761889197581304,0.23364231188658668,0.262043301759134,0.26326281980285743,0.60019550342131,0.19689542483660105,0.14895223711534833,0.27671813502876175,0.2090909090909091,0.2114966436607734,0.2679965307892455,0.32526034202732396,0.43213554272947313,0.44882729211087424,0.43856397248914697,0.26081905315132153,0.4765412950756108,0.349929873772791,0.462503446374414,0.4000893056485823,0.3090711569799023,0.326555830150528,0.4063579820317899,0.5102230483271376,0.600677637947725,0.30716283071628303
0.36024988431281824,0.4731237322515212,0.35438348915152573,0.28335544744213476,0.3085471482268345,0.18831788440567065,0.2509472259810555,0.24698194705947502,0.29423264907135893,0.19689542483660105,0.29714932980932596,0.2940256332626905,0.3051136363636364,0.268223503829063,0.6999132697311363,0.16633228241138817,0.38409979519642523,0.4778784648187634,0.5995317301595045,0.25957429152317335,0.32628925940286935,0.4144460028050491,0.2859112213950923,0.2506139763340031,0.518739815317762,0.1605257245562795,0.33264224832987793,0.4312887236679059,0.2986447241045498,0.24091202409120238
0.3197593706617309,0.4011156186612576,0.3365672958193685,0.24133864071944572,0.5615296617094296,0.5325790621592148,0.35608930987821386,0.3087828109425185,0.3949169110459432,0.49959150326797364,0.06683028129129698,0.6170148349984862,0.1159090909090909,0.07771579843055687,0.7236556808326109,0.7530333428871692,0.8194004840811767,0.7174840085287847,0.17955221696502616,0.5475291481681259,0.2574641333850328,0.5080645161290323,0.2642679900744418,0.18452779638312122,0.6686583378598587,0.6085149404628173,0.4890578207786224,0.6109665427509294,0.24491771539206209,0.5930307593030761
0.5233688107357707,0.40365111561866135,0.5163168107249957,0.4413976116762494,0.2688347769243342,0.17611777535441658,0.09485791610284168,0.20323402370140659,0.23851417399804498,0.14665032679738577,0.3400037757221068,0.2641033403976184,0.38409090909090915,0.3885317197693108,0.4890503035559411,0.22661698672016817,0.10022342208154907,0.29973347547974416,0.4810009267840593,0.0591676693913116,0.47072508724311757,0.31346423562412346,0.4357595809208712,0.3846840812681402,0.2775665399239544,0.17335991911929904,0.07991246256622897,0.2237918215613383,0.1848983543078413,0.10841041084104108
0.15860712633040264,0.31440162271805266,0.14993826071617578,0.11455108359133126,0.3616604020264751,0.14646946564885494,0.1117726657645467,0.1846273119946838,0.32844574780058644,0.49754901960784315,0.1885973192373041,0.23710767988697143,0.13011363636363638,0.13798808735936466,0.9555507372072853,0.19461163657208366,0.2208154905976541,0.512953091684435,0.6970879469294182,0.548773909796274,0.14986428848390843,0.2503506311360449,0.11690102012682646,0.10459924090198702,0.7512221618685497,0.1708323972141092,0.16496199032480993,0.44745972738537804,0.4714424007744433,0.5715207571520757
0.644840351689033,0.18052738336713986,0.6412065620038808,0.5614035087719298,0.48161464291550926,0.2919165757906216,0.0719215155615697,0.21231587108206887,0.3685239491691106,0.2969771241830066,0.19595997734566734,0.16873549298617416,0.2051136363636364,0.25853266521698026,0.16500433651344326,0.14094296359988537,0.07953826103146527,0.36401918976545844,0.5853860787278671,0.18820795817600933,0.5531213648701047,0.17215988779803654,0.5088227185001377,0.4676267023889262,0.3883758826724606,0.20467310716692877,0.08597097442985487,0.3594795539033458,0.5033881897386254,0.27382232738223267
0.3614067561314208,0.8808316430020284,0.3536778973363909,0.28571428571428564,0.10328485046576241,0.12779443838604143,0.11048714479025712,0.03461069885923137,0.6392961876832846,0.18096405228758172,0.010760808004530859,0.2686951256433545,0.08579545454545451,0.04261605370142765,0.08965741543798789,0.3395910958249737,0.3040402159746789,0.16657782515991473,0.28442514999268326,0.24007302601551805,0.3020550601008142,0.7619214586255258,0.3110008271298592,0.23453895958919407,0.11711026615969578,0.30577398337452255,0.2508638562543193,0.12905824039653038,0.5159728944820909,0.3368466336846634
0.5881536325775104,0.20334685598377283,0.6011642264949727,0.5011057054400707,0.34515443699950965,0.45235823336968384,0.34350473612990534,0.3172001329050836,0.39296187683284467,0.16707516339869244,0.12837455163299977,0.08608335856292262,0.23721590909090912,0.19991490970974754,0.15665654813529922,0.44133944778828693,0.5265313721839509,0.4513859275053305,0.247353787620116,0.3564582382473756,0.5114385420705699,0.18758765778401126,0.542183622828784,0.42587631167671364,0.3840304182509504,0.6576611997303977,0.6602165399677494,0.5683395291201984,0.4612778315585673,0.38696493869649395
0.5441925034706155,0.3149087221095334,0.5650026459693066,0.4574671974052779,0.39647001143977767,0.5160169029443838,0.33112313937753723,0.34200908184738066,0.5503421309872925,0.42892156862745123,0.1868982442892203,0.20738722373599758,0.2647727272727273,0.23253285430651413,0.27081526452732,0.3195280405082641,0.28113945261590023,0.40426439232409384,0.5609970245353886,0.20584208124144232,0.534703373400543,0.34361851332398324,0.5501792114695339,0.44831435588300955,0.5426398696360675,0.6191866996180634,0.4814558857406127,0.6270136307311029,0.8547918683446272,0.5586147558614756
0.540721888014808,0.4984787018255578,0.546128064914447,0.45304437564499483,0.4714822683445008,0.40519356597600875,0.1215832205683356,0.23147635397053934,0.6314760508308894,0.4746732026143792,0.4742306966207287,0.20642849934403065,0.5227272727272727,0.4655857048312376,0.3343451864700781,0.2715200152861374,0.13155836901880472,0.34658848614072496,0.6190429735134872,0.3077050744782375,0.5317952694842961,0.4333800841514726,0.5221946512269091,0.4294485376200044,0.43617599130907103,0.36755785216805215,0.16417876065422712,0.39553903345724906,0.7405614714424007,0.47623144762314484
0.6737621471540954,0.3017241379310344,0.6681954489327925,0.5964912280701753,0.280274554665795,0.24829607415485277,0.1412043301759134,0.293720234798981,0.3655913978494625,0.16380718954248374,0.18670945818387763,0.14870319911191845,0.24119318181818183,0.2942233147395291,0.2180182133564615,0.16685774338396864,0.17153230310929066,0.5735607675906185,0.10589727330374127,0.2508609601261359,0.5763861962000775,0.25561009817671804,0.5413564929693961,0.49866041527126587,0.2406300923411191,0.1892271399685464,0.14420640405436536,0.5090458488228006,0.17086156824782206,0.25575392557539267
0.26538639518741325,0.48580121703853946,0.2769447874404657,0.19784756007666227,0.6108841313940188,0.45256270447110136,0.202638700947226,0.13301583785579799,0.9794721407624636,0.5294117647058827,0.45252029450632425,0.5922898375214452,0.4389204545454546,0.38593173867826414,0.5170208152645275,0.47621094869590147,0.5362129957177435,0.45916844349680175,0.8565923613482269,0.530309945645409,0.2497091896083753,0.39586255259467035,0.23380204025365314,0.1792810895289127,0.4416078218359587,0.3209391148056617,0.18398986408661597,0.19845105328376708,0.5048402710551791,0.4368681436868145
0.2121702915316982,0.5867139959432051,0.20250485094372894,0.15538847117794485,0.30495178950808977,0.13454198473282442,0.016711772665764547,0.05713811053272788,0.4056695992179864,0.5122549019607843,0.13177270152916742,0.494903622969018,0.12130681818181815,0.11340644795310581,0.31418039895923683,0.08228241138817233,0.03861478309439583,0.18800639658848617,0.23954929027852295,0.31455126343305256,0.20802636680884057,0.5932678821879382,0.17452440033085193,0.14969859343603487,0.34057577403585015,0.10284205796450237,0.028449665975581663,0.15978934324659233,0.2739593417231365,0.5463540546354055
0.3533086534012032,0.2570993914807302,0.34697477509260877,0.27731092436974786,0.3358391894100343,0.1717557251908397,0.006587956698240867,0.03257282091039982,0.5454545454545456,0.36601307189542487,0.18708703039456298,0.3208699162377636,0.2193181818181818,0.19542403327975796,0.30258022549869906,0.11636572083691601,0.018128840067026624,0.15676972281449894,0.36393346666016296,0.23550890004564135,0.36797208220240407,0.3520336605890603,0.3421560518334712,0.2796383121232418,0.3840304182509504,0.1786677151201977,0.01271135683022345,0.1032837670384139,0.499515972894482,0.40804474080447406
0.7223507635354004,0.2773833671399594,0.7454577526900686,0.6460268317853457,0.6077790488641934,0.5637949836423118,0.5742219215155616,0.6126924354856573,0.4975562072336266,0.36601307189542487,0.23654898999433643,0.19134120496518311,0.3872159090909092,0.34031388862626455,0.31222896790980054,0.49484092863284607,0.5797803016198102,0.7958422174840086,0.24393932003316915,0.3388241151819427,0.6675067855758045,0.27454417952314175,0.7077474496829332,0.5857334226389819,0.5469853340575772,0.6717029880925635,0.714812255240728,0.9907063197026023,0.43949661181026145,0.46504624650462456
0.6274872744099954,0.6855983772819474,0.6258599400246957,0.5473979065310335,0.4894590619382253,0.3277671755725191,0.2012178619756428,0.2705725994019271,0.43890518084066454,0.25163398692810457,0.435529545025486,0.49238066404278946,0.37187499999999996,0.5776212536636097,0.32979184735472683,0.44754944110060196,0.37628002234220814,0.48315565031982943,0.5527047461099459,0.35023443010663463,0.6190383869716943,0.5985273492286114,0.5558312655086848,0.5443179281089527,0.43834872351982623,0.3296450235902045,0.24164938954158027,0.4444857496902107,0.4157792836398839,0.30802323080232297
0.7408607126330403,0.6886409736308317,0.7454577526900686,0.6822939702196669,0.3972871384213106,0.3202017448200654,0.5676589986468201,0.5837855797984273,0.4027370478983383,0.0943627450980391,0.5671134604493109,0.6392168735492986,0.612784090909091,0.6194573130377233,0.5947528187337381,0.3622814560045859,0.6309811953081365,0.840085287846482,0.38344471001414554,0.40998298825774865,0.6616905777433112,0.6903927068723703,0.619520264681555,0.5760214333556597,0.5426398696360675,0.34761851269377664,0.6162174614144207,0.842007434944238,0.335914811229429,0.282856528285653
0.4516427579824155,0.40618661257606486,0.46498500617392835,0.3601651186790505,0.6600751756823011,0.5329880043620502,0.32361299052774023,0.36836859009857126,0.7057673509286413,0.39869281045751626,0.31867094581838773,0.651831668180442,0.3159090909090909,0.3644228041977876,0.5767562879444927,0.33576956147893383,0.3431390802457643,0.4004797441364606,0.517584508072777,0.18737811709057717,0.44552151996898026,0.4831697054698458,0.4283154121863799,0.3542085286894396,0.6730038022813687,0.4015389800044934,0.36926975351301544,0.3882280049566295,0.6127783155856728,0.3355560335556034
0.46089773253123567,0.4122718052738336,0.46004586346798393,0.36738906088751294,0.6862232390913547,0.3488958560523446,0.16847090663058187,0.3257282091039982,0.6695992179863148,0.5923202614379086,0.4734755521993581,0.5806842264607932,0.46960227272727284,0.41689514985345566,0.2826322636600174,0.22781121620330563,0.21057531185998885,0.8097014925373135,0.6175796302619385,0.5213891539770135,0.37475765800697947,0.312061711079944,0.342983181692859,0.2824291136414378,0.35578489951113523,0.1664232756683891,0.11472011057360054,0.3644361833952912,0.2149080348499517,0.3990105399010542
0.1909995372512726,0.3027383367139959,0.1991532898218381,0.13460120890461447,0.5296617094296454,0.4417257360959651,0.1576454668470907,0.26758223502048956,0.16813294232649056,0.6968954248366015,0.2539173116858599,0.43182964981330096,0.3463068181818182,0.1994421858750118,0.6402862098872508,0.43393522499283466,0.1977285421709179,0.3625266524520256,0.4244183210575094,0.5392307373138046,0.22062815044590922,0.38464235624123416,0.23518059001929958,0.1499218575574905,0.6588810429114611,0.5335317906088519,0.19428703063810182,0.404460966542751,0.34801548886737654,0.7932888793288879
0.4666820916242481,0.4994929006085192,0.47327571000176405,0.38198437269644697,0.5450236966824644,0.41909760087241,0.2832882273342355,0.4548676486875623,0.7468230694037146,0.3382352941176472,0.449499716820842,0.487334746190332,0.44062499999999993,0.4830764867164602,0.5082393755420642,0.37111875417980317,0.2608452802085273,0.607675906183369,0.2678405931417979,0.506866934981951,0.530825901512214,0.5729312762973353,0.4809760132340777,0.4422862246037062,0.6697447039652362,0.47708380139294543,0.31720801658604003,0.6691449814126395,0.42836398838334944,0.5706603570660356
0.4273484497917631,0.581135902636917,0.4353501499382607,0.34188412206988056,0.5755842457917959,0.4213467829880043,0.1728687415426252,0.24133348100564847,0.7859237536656891,0.45138888888888884,0.3009250519161789,0.42526995660510647,0.3332386363636364,0.3008414484258296,0.7663703382480487,0.675408426483233,0.3034816607708062,0.4944562899786781,0.6361153114482221,0.2857142857142858,0.396083753392788,0.5326086956521741,0.38365039977943205,0.31335119446304976,0.6664856056491038,0.5178049876432262,0.2681409813407049,0.5119578686493185,0.6253630203291385,0.39363303936330407
0.3139750115687182,0.13387423935091275,0.30746163344505206,0.23853752027126635,0.3704853734270306,0.18968102508178847,0.08362652232746956,0.15162254956252078,0.22873900293255134,0.34558823529411775,0.11327166320558807,0.33646180240185686,0.1448863636363636,0.10135199016734422,0.07068516912402434,0.23784274386166043,0.1995903928504934,0.5006929637526653,0.9692697917174773,0.5255383594041743,0.23322993408297787,0.09817671809256662,0.2089881444720154,0.16744809109176156,0.12895165670831066,0.11441249157492699,0.06643630499884819,0.19789343246592322,0.17424975798644726,0.24134222413422246
0.49329014345210564,0.15821501014198774,0.47839125066149235,0.406015037593985,0.1831998692596828,0.14347055616139587,0.04853179972936401,0.12725661756562187,0.389051808406647,0.3382352941176472,0.4007929016424391,0.5680694318296498,0.3838068181818183,0.42067694053134164,0.8200346921075456,0.18577433839686636,0.11945633960156396,0.4208422174840085,0.9341495536803084,0.8145305174059168,0.4096549050019386,0.15217391304347833,0.358147229114971,0.3257423532038401,0.14274850624660518,0.08551449112558972,0.03856254319281272,0.1660470879801735,0.24056147144240092,0.32415573241557305
0.6540953262378529,0.2773833671399594,0.6576115717057681,0.5683325961963732,0.5335839189410034,0.3919029443838604,0.303044654939107,0.41100897109314427,0.8748778103616812,0.27287581699346397,0.2503303756843496,0.2822181854879403,0.30482954545454555,0.2980051054174152,0.15275368603642675,0.3142734307824592,0.2712716440141501,0.5559701492537314,0.28003512023803717,0.14484876146218,0.5831717720046531,0.34081346423562414,0.5667218086572925,0.4775619557937039,0.40467137425312316,0.3877780274095709,0.33540658834369963,0.6191449814126395,0.5672797676669894,0.2992041299204129
0.5511337343822306,0.4350912778904665,0.5727641559357913,0.4766327583665045,0.17976793593724483,0.40628407851690296,0.2744925575101489,0.2085502270461845,0.6441837732160314,0.2916666666666665,0.22729847083254667,0.47371076798869705,0.46590909090909083,0.3169140588068451,0.08705550737207285,0.8330467182573804,0.642710854589462,0.5676972281449894,0.8185454368079608,0.5830048545703499,0.5007754943776658,0.441444600280505,0.5383236834849736,0.4238669345836124,0.13079847908745235,0.5545944731521006,0.36950011518083387,0.40941759603469646,0.6892545982575022,0.37126263712626395
0.3579361406756131,0.1688640973630831,0.3619686011642266,0.27436237652955914,0.5855531949664978,0.3864503816793893,0.2209066305818674,0.3051279211429837,0.541544477028348,0.44321895424836644,0.14177836511232778,0.08532647088505399,0.11562499999999998,0.15051526897986198,0.3952732003469212,0.21419700009553838,0.23868925712157887,0.4716950959488273,0.3600312179893664,0.39878013360441483,0.3253198914307872,0.14586255259467046,0.2896333057623379,0.24034382674704174,0.5926127104834329,0.3268366659177713,0.29371112646855563,0.5421313506815366,0.45982575024201355,0.5379651537965153
0.6783896344285055,0.3788032454361055,0.6710178161933321,0.6003243402624208,0.29318516097401526,0.23330152671755722,0.1813937753721245,0.3600620223723557,0.4164222873900292,0.23651960784313708,0.06626392297526901,0.6684831970935513,0.1363636363636364,0.1386971731114683,0.27591066782307033,0.2502627304862902,0.2107614969279464,0.48800639658848616,0.37320130725330475,0.1139371810298328,0.5773555641721598,0.4670406732117813,0.539840088227185,0.4937486045992409,0.2753938077131992,0.24932599415861606,0.19488597097442983,0.4901486988847584,0.3581800580832528,0.23402882340288222
0.36256362795002317,0.22565922920892495,0.3542070911977423,0.28704113224237066,0.5111946396470011,0.13181570338058884,0.01006089309878214,0.036914386975301805,0.7223851417399803,0.2598039215686274,0.23069662072871433,0.4641235240690281,0.22954545454545455,0.24316914058806846,0.6071118820468344,0.16112544186490876,0.027685719605287658,0.17766524520255866,0.6848934198331789,0.1519024106883532,0.3136874757658007,0.24438990182328185,0.27722635787151906,0.24090198705068094,0.4850624660510592,0.1099752864524826,0.011414420640405437,0.06883519206939281,0.4719264278799613,0.18606151860615183
0.637899120777418,0.45486815415821497,0.6530252249073912,0.5441545039068258,0.5989540774636377,0.5971919302071974,0.3643437077131259,0.4189832761103112,0.48778103616813295,0.6772875816993467,0.3847460826883141,0.44848117872641036,0.4338068181818182,0.4644038952443982,0.4242194275802256,0.48385401738798123,0.3883820517594489,0.7206823027718551,0.44685625091458964,0.5917181859673872,0.5957735556417215,0.47720897615708274,0.5813344361731458,0.5131725831658853,0.665399239543726,0.624241743428443,0.4457498272287491,0.7955390334572491,0.5159728944820909,0.7550010755001075
0.47709393799167066,0.13590263691683563,0.47874404656905967,0.3865546218487395,0.6584409217192353,0.34371592148309704,0.2697564276048715,0.4097906744932993,0.7272727272727271,0.3145424836601305,0.22786482914857464,0.15410233121404784,0.25937499999999997,0.2512054457785762,0.5658065915004338,0.22805006209993312,0.31334946937255637,0.6615138592750534,0.47319642944246626,0.2807352392016929,0.439705312136487,0.12692847124824685,0.4095671353735868,0.34259879437374413,0.6219445953286258,0.2591552460121321,0.286109191430546,0.5818463444857497,0.5053242981606971,0.26887502688750287
0.5071726052753357,0.4406693711967545,0.4960310460398659,0.42326404245908883,0.35005719888870734,0.1552617230098146,0.012584573748308528,0.0323845387086056,0.47116324535679355,0.27369281045751626,0.2956390409665848,0.4994449490362297,0.2738636363636364,0.36985912829724876,0.3856244579358196,0.13747969809878666,0.03463042264010427,0.155863539445629,0.7887907906931371,0.23239699597527075,0.439705312136487,0.3877980364656381,0.3901295836779708,0.3593436034829203,0.24497555676262905,0.08964277690406648,0.01285187744759272,0.05434944237918216,0.34946757018393027,0.19574101957410206
0.5650161962054606,0.30425963488843816,0.5983418592344328,0.4689665339820139,0.7352508579833306,0.733505997818975,0.3090663058186739,0.3444456750470705,0.7350928641251222,0.6642156862745101,0.1319614876345101,0.1955293167827228,0.1778409090909091,0.18596955658504302,0.1377927146574155,0.3995414158784752,0.31614224539191954,0.3459488272921109,0.35320228281547245,0.3174557072320651,0.5366421093447072,0.296984572230014,0.5352908740005513,0.43346729180620674,0.5426398696360675,0.6832172545495394,0.43538355217691777,0.4512391573729865,0.6781219748305907,0.5725962572596257
